documento_id,tipo_documento,area_direito,modelo_ou_peca_real,qualidade_clareza,qualidade_estrutura,risco,resumo
82,peticao_inicial,civil,peca_real,8,7,2,"Ação de interdição e curatela provisória para um indivíduo incapaz devido a problemas de saúde mental e dependência química, solicitando assistência judiciária gratuita."
APOSENTADORIA-POR-IDADE-RURAL-FEMININA-completa-idade-antes-de-1991 (1).docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da concessão de aposentadoria por idade rural para uma agricultora, argumentando sobre a decadência do direito e a comprovação da atividade rural."
Ação para Concessão de Salário.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade à segurada desempregada, com pedido de gratuidade de justiça e citação do INSS."
114,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para transformação de auxílio-doença em aposentadoria por invalidez, com base em problemas de saúde do requerente."
466,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de auxílio doença acidentário com pedido de tutela antecipada, fundamentada na negativa do INSS e na incapacidade do autor para o trabalho devido a acidente."
34,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de consignação em pagamento para regularizar contribuições previdenciárias de períodos de débito, visando a aposentadoria do autor."
Agravo_contra_decisão_interlocutória_que_indeferiu_restabelecimento_de_auxílio_doença.docx,recurso,previdenciario,peca_real,8,7,2,"Agravo de instrumento contra decisão que indeferiu tutela de urgência para restabelecimento de auxílio-doença, argumentando a urgência e a verossimilhança do direito alegado."
Petição-inicial-aposentadoria-especial-auxiliar-de-dentista.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria especial de auxiliar de dentista, com fundamentação em exposição a agentes nocivos durante a atividade laboral."
Petição-Expedição-de-Alvará1.docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata do pedido de alvará judicial para levantamento de valores de conta bancária em favor da companheira do falecido, sem a necessidade de inventário."
14,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por tempo de contribuição, contestando indeferimento do INSS e requerendo reconhecimento de vínculos empregatícios não considerados."
Rural-Esposo-com-atividade-urbana.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de benefício por incapacidade rural, contestando indeferimento do INSS e argumentando sobre a qualidade de segurada especial da autora."
Petição-inicial-de-concessão-de-aposentadoria-especial.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"A peça trata da concessão de aposentadoria especial, apresentando fundamentos fáticos e jurídicos, além de comprovações de exposição a agentes nocivos durante a atividade laboral do autor."
Incidente-TRU.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso de uniformização de interpretação de lei federal em ação de concessão de pensão por morte, contestando decisão que negou o benefício à filha maior inválida."
Réplca-Desaposentação-Previdenciarista.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça apresenta uma réplica em um processo previdenciário, contestando a alegação de decadência do direito de revisão de benefício previdenciário, argumentando que a desaposentação não se configura como revisão."
Petição-inicial-de-concessão-de-aposentadoria-especial-médico-anestesista.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria especial de médico anestesista, com fundamentação em tempo de contribuição e exposição a agentes nocivos."
INICIAL-REVISÃO-SOMA-DE-SALÁRIOS-DE-CONTRIBUIÇÃO-DOIS-CONTRATOS-ATIVIDADE-ÚNICA.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para revisão do cálculo do benefício de aposentadoria, argumentando que a autora exerceu atividade única em contratos simultâneos."
470,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de benefício assistencial do LOAS ao idoso com pedido de tutela antecipada, fundamentada na situação de vulnerabilidade do autor."
Ação para Concessão de Salário-Maternidade à segurada desempregada.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade à segurada desempregada, com pedido de gratuidade de justiça e citação do INSS."
Ação de Restauração de Autos.docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata da Ação de Restauração de Autos, solicitando a recuperação de documentos processuais extraviados devido a furto, com base na boa-fé da autora e na legislação pertinente."
Petição-inicial-de-concessão-de-aposentadoria-por-tempo-de-contribuição.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de aposentadoria por tempo de contribuição, com fundamentação em requisitos legais e jurisprudência sobre o tempo de serviço como aluno-aprendiz."
63,peticao_inicial,civil,peca_real,8,7,2,"Ação de interdição e curatela provisória em favor de pessoa incapaz devido a problemas de saúde, solicitando a nomeação de curador e a concessão de justiça gratuita."
42,peticao_inicial,previdenciario,modelo,8,8,2,"Modelo de petição inicial para concessão de salário-maternidade a segurada especial, abordando requisitos legais e requerimentos ao INSS."
Reconhecimento_de_tempo_de_serviço_prestado_por_trabalhador_rural.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação declaratória de tempo de serviço rural e revisão de proventos contra o INSS, solicitando a averbação do tempo de serviço não registrado na CTPS."
Inicial-de-desaposentação-formula-8595.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da ação de desaposentação e reaposentação, contestando a negativa do INSS ao pedido de novo benefício previdenciário, fundamentando-se em jurisprudência e princípios constitucionais."
APELAÇÃO-EFEITOS-FINANCEIROS-NA-DER.docx,recurso,previdenciario,peca_real,8,7,2,"Peça de apelação interposta contra sentença que indeferiu pedido de aposentadoria, argumentando sobre a retroatividade dos efeitos financeiros ao momento do requerimento administrativo."
Ação para Concessão de Salário-Maternidade à segurada desempregada (2).docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade à segurada desempregada, com pedido de gratuidade de justiça e citação do INSS."
INICIAL-contagem-recírpoca.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de aposentadoria por tempo de contribuição, com pedido de contagem recíproca e antecipação de tutela devido à urgência do benefício."
18,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria por tempo de contribuição, incluindo conversão de tempo de atividade especial como médico."
79,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de pensão por morte com pedido liminar, fundamentada na qualidade de segurado e dependente, contestando a negativa do INSS."
09,recurso,previdenciario,peca_real,8,7,2,"O documento trata de um Incidente de Uniformização Nacional visando a revisão de cálculo de benefício previdenciário, argumentando divergências entre decisões de Turmas Recursais."
APOSENTADORIA-ESPECIAL-ELETRICIDADE-tutela-provisória.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de aposentadoria especial devido à exposição a agentes nocivos, especificamente eletricidade, com fundamentação legal e jurisprudencial."
RURAL-CÔMPUTO-DE-BENEFÍCIO-POR-INCAPACIDADE.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que negou aposentadoria por idade rural, argumentando que o período de benefício por incapacidade deve ser computado para fins de carência."
ALVARÁ JUDICIAL - saldo disponível FGTS ou conta bancária (2020).docx,peticao_inicial,civil,peca_real,8,7,2,"A peça é um pedido de alvará judicial para levantamento de saldo de FGTS em favor da requerente, filha do falecido, com base na legislação pertinente e na condição de idosa."
473,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de amparo ao deficiente, com argumentação sobre a incapacidade da requerente e a necessidade do benefício assistencial."
CONCESSÃO_DE_AUXÍLIO_DOENÇA__-_GRIP.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"A peça trata da concessão de auxílio-doença com pedido de tutela de urgência, argumentando a incapacidade do autor para o trabalho devido a uma lesão no joelho e a negativa do INSS ao seu pedido administrativo."
07,recurso,previdenciario,peca_real,8,7,2,"Contrarrazões de recurso inominado em ação previdenciária, defendendo a manutenção da sentença que reconheceu o direito ao cálculo do benefício considerando todo o período contributivo."
03,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de revisão de benefício previdenciário, discutindo a aplicação do prazo decadencial e a concessão do melhor benefício ao autor."
95,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária de restituição de indébito previdenciário, pleiteando a devolução de valores pagos a maior ao RGPS, com base em contribuições acima do teto máximo."
480,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de pensão por morte de filho com pedido de tutela antecipada, fundamentada na dependência econômica da autora em relação ao falecido."
Aposentadoria-especial-ou-tempo-de-contribuição-motorista-profissão-e-ruído (1).docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da concessão de aposentadoria especial para motorista exposto a agentes nocivos, contestando a negativa do INSS e solicitando a realização de perícia técnica."
80,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de pensão por morte, argumentando que a falecida possuía direito à aposentadoria por idade e que o INSS negou o benefício indevidamente."
10,recurso,previdenciario,modelo,8,7,2,"Modelo de recurso ordinário para reanálise de decisão de cessação de aposentadoria por invalidez, com fundamentação em laudos médicos e jurisprudência."
2,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por idade com reconhecimento de vínculo doméstico, contestando indeferimento do INSS e solicitando a concessão do benefício."
PEDIDO_DE_AUXÍLIO_DOENÇA_-_NEGADO_SOB_A_FUNDAMENTAÇÃO_DO_REQUERENTE_NÃO_SER_MAIS_SEGURADO.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de auxílio-doença com pedido de tutela de urgência, contestando a negativa do INSS com base na condição de segurado do autor."
